perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"HLA-DPA1",False,False,False,431.238,17153.4
"HLA-DPB1",False,False,False,-2632.62,3989.6
"HLA-DRA",False,False,False,-236.321,8657.76
"HLA-DRB1",False,False,False,-2441.71,4473.73
"HLA-E",False,False,False,1504.09,12734
"HLCS",False,False,False,-2359.78,5973.34
"HLF",False,False,False,4707.55,37617.1
"HMGB3",False,False,False,-437.836,10278.8
"HMGCS2",False,False,False,2098.25,28427
"HNRNPR",False,False,False,-373.311,7716.77
"HOXA1",False,False,False,-2908.22,6406.39
"HOXA10",False,False,False,171.415,8103.56
"HOXB8",False,False,False,2119.23,16591.2
"HOXD9",False,False,False,1952.01,11480
"HPS1",False,False,False,911.977,11792.2
"HPSE2",False,False,False,448.616,10003.5
"HRAS",False,False,False,-1479.66,10428
"HSPB9",False,False,False,1389.25,13782.4
"HTN3",False,False,False,-480.163,9614.62
"HYAL4",False,False,False,-664.695,11330.1
"HYCC1",False,False,False,2712.65,14675
"IDH3A",False,False,False,-1264.51,7961.45
"IDO2",False,False,False,-783.392,10276.1
"IER5",False,False,False,-1182.6,10126.3
"IFNG",False,False,False,-574.556,10792.5
"IFNL3",False,False,False,-2322.71,7071.01
"IFT46",False,False,False,338.597,13130.5
"IFTAP",False,False,False,-417.216,8671.16
"IGF1R",False,False,False,-157.769,6008
"IGF2BP3",False,False,False,853.548,5992.47
"IK",False,False,False,3071.16,22877.3
"IKZF3",False,False,False,-2224.27,8741.73
"IL10",False,False,False,2362.16,13420
"IL11RA",False,False,False,-484.913,8768.99
"IL18RAP",False,False,False,565.896,13657.3
"IL1RN",False,False,False,-513.719,6609.19
"IL2",False,False,False,-1948.4,5900.16
"IL21",False,False,False,4014.38,17407
"IL22RA1",False,False,False,1893.9,10290.9
"IL33",False,False,False,-1280.26,6970.95
"IL37",False,False,False,382.218,9957.71
"IL9",False,False,False,-451.938,13951.4
"IMMT",False,False,False,1051.67,13633.8
"INA",False,False,False,-1555.84,9645.3
"INAVA",False,False,False,-688.854,7982.23
"INS",False,False,False,-22.1298,7701.51
"INSL4",False,False,False,4750.17,14148.2
"INSL5",False,False,False,1381.76,11298.4
"INSL6",False,False,False,27.1435,11603.8
"INSYN2A",False,False,False,991.6,6834.95
"IQCF3",False,False,False,190.099,18144.9
"IQCJ",False,False,False,5232.6,18274.7
"IQCK",False,False,False,733.09,12921.1
"IQCN",False,False,False,1643.51,9085.59
"IRF9",False,False,False,203.082,5799.68
"IRX6",False,False,False,93.3099,12556.5
"ISOC2",False,False,False,599.495,11811
"ISX",False,False,False,-1816.82,8333.43
"ITGAE",False,False,False,-2570.99,7623.76
"ITIH4",False,False,False,161.533,15134.9
"ITIH5",False,False,False,7183.58,33380.7
"ITM2A",False,False,False,-1977.49,6892.5
"ITSN1",False,False,False,233.806,10272.6
"IZUMO3",False,False,False,-615.683,1840.63
"JAKMIP3",False,False,False,1722.84,5529.46
"JKAMP",False,False,False,-3295.51,6234.16
"JOSD2",False,False,False,771.304,12250.3
"JPH2",False,False,False,836.948,14486.4
"JSRP1",False,False,False,1605.66,9939.08
"KALRN",False,False,False,595.374,9444.24
"KANSL1",False,False,False,4868.78,28684.9
"KANSL1L",False,False,False,-1028.63,8252.03
"KAT8",False,False,False,4702.94,18823
"KBTBD7",False,False,False,-1720.6,5752.85
"KBTBD8",False,False,False,1706.9,14488.5
"KCNC2",True,False,False,1602.84,12198.4
"KCNJ2",False,False,False,1565.54,9275.89
"KCNK15",False,False,False,2385.59,8973.68
"KCNK5",False,False,False,-1411.13,9842.26
"KCNK7",False,False,False,-1065.99,16118.8
"KCNS2",False,False,False,4569.71,19916
"KCTD18",False,False,False,-3147.07,3095.69
"KCTD20",False,False,False,-1372.31,9656.23
"KCTD21",False,False,False,1512.92,9218.69
"KCTD4",False,False,False,-261.603,3848.58
"KCTD5",False,False,False,-1086.91,11769
