perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"LIPG",True,False,False,-159.23,647.551
"LIPT2",False,False,False,172.148,969.243
"LLPH",False,False,False,-15.8528,800.358
"LMNA",True,False,False,-179.147,552.629
"LMO2",False,False,False,-81.1074,945.054
"LMO4",True,False,False,-31.8807,925.604
"LRATD1",True,False,False,29.8381,1005.29
"LRATD2",False,False,False,233.979,1881.07
"LRFN4",False,False,False,189.867,779.32
"LRIF1",False,False,False,8.94048,877.431
"LRIG3",True,False,False,-54.3028,452.692
"LRP1",False,False,False,167.853,1071.71
"LRP10",False,False,False,-59.7794,984.069
"LRP4",False,False,False,296.033,1798.03
"LRPAP1",False,False,False,-44.2649,1175.7
"LRRC32",True,False,False,-145.62,502.368
"LRRC4",False,False,False,28.9612,816.885
"LUC7L",False,False,False,-104.784,773.48
"LY6E",False,False,False,-83.8293,762.218
"LYL1",True,False,False,432.355,3313.58
"LYRM9",True,False,False,-141.519,673.049
"LYSMD4",False,False,False,96.5846,852.709
"MACO1",True,False,False,-85.7826,637.597
"MAD2L2",False,False,False,-48.4835,803.341
"MAGOHB",False,False,False,-38.1772,752.039
"MAGT1",False,False,False,-11.8871,636.193
"MALSU1",False,False,False,327.959,1478.05
"MAML2",True,False,False,283.177,1317.78
"MAN2C1",False,False,False,-52.0846,935.861
"MAP1B",False,False,False,-28.2275,1038.64
"MAP2K4",True,False,False,17.7536,1113.38
"MAP3K4",False,False,False,119.276,950.423
"MAP4K4",False,False,False,13.0497,689.1
"MAP7D1",False,False,False,38.8773,1216.47
"MAPK1",False,False,False,-122.537,609.614
"MAPK13",False,False,False,26.0723,1093.6
"MAPK8IP1",False,False,False,133.885,783.567
"MAPKBP1",True,False,False,-253.607,476.297
"MARCKSL1",False,False,False,-16.7747,705.947
"MARK1",True,False,False,83.8038,1400.41
"MATCAP1",False,False,False,-26.5234,575.079
"MATN4",False,False,False,113.523,1193.82
"MBIP",True,False,False,47.2741,962.612
"MBOAT1",True,False,False,-127.459,841.324
"MBOAT2",True,False,False,-88.2291,555.477
"MBP",True,False,False,-50.2763,601.743
"MCMBP",False,False,False,7.24054,753.088
"MDFIC",True,False,False,-46.4782,1165.94
"MECP2",False,False,False,-100.406,718.106
"MED12L",False,False,False,187.946,1709.06
"MED13L",False,False,False,73.4546,989.879
"MED15",False,False,False,674.881,1718.25
"MED19",True,False,False,566.729,1523.36
"MED29",False,False,False,183.509,1191.79
"MEF2C",False,False,False,109.054,818.897
"MEGF8",True,False,False,-140.275,800.764
"MESP2",False,False,False,131.527,879.124
"MEST",True,False,False,-169.654,699.671
"MET",False,False,False,-217.08,551.264
"METRN",False,False,False,-186.24,636.047
"METTL23",True,False,False,166.854,1404.52
"METTL26",False,False,False,-5.17518,1318.44
"METTL5",False,False,False,-194.733,389.23
"MFGE8",False,False,False,262.029,1071.19
"MFSD14A",False,False,False,-123.011,498.623
"MFSD9",False,False,False,12.0518,669.134
"MIDEAS",False,False,False,170.88,1142.6
"MIX23",False,False,False,146.194,1023.76
"MKKS",False,False,False,46.0819,930.599
"MKNK2",False,False,False,35.0545,935.125
"MLF1",False,False,False,10.0587,1178.98
"MLLT1",False,False,False,-76.3108,652.611
"MMD",True,False,False,180.25,1824.85
"MMP16",True,False,False,-122.421,601.036
"MMP19",False,False,False,-28.6862,537.654
"MMP25",False,False,False,136.694,1029.95
"MORF4L2",False,False,False,919.34,2454.38
"MPG",False,False,False,47.975,1116.67
"MPLKIP",False,False,False,196.441,1132.6
"MPP1",False,False,False,-163.71,422.02
"MPV17",False,False,False,149.378,1407.25
"MPV17L2",False,False,False,463.417,2288.82
"MPZL1",False,False,False,54.5704,1440.89
"MPZL2",True,False,False,-10.6991,599.645
"MRFAP1",False,False,False,-83.3474,622.562
"MROH1",True,False,False,39.8173,989.235
"MRPL10",False,False,False,253.802,1895.89
"MRPL36",True,False,False,264.884,1917.26
"MRPL4",True,False,False,44.6983,508.47
"MRPL47",True,False,False,195.736,1213
"MRPS2",True,False,False,378.736,1356.79
"MRPS7",False,False,False,138.877,1313.35
"MRPS9",True,False,False,189.322,1255.52
"MRS2",False,False,False,-125.448,522.914
"MSC",False,False,False,-73.7,898.179
"MSH2",True,False,False,-171.103,519.106
"MSH6",False,False,False,-88.0948,625.957
"MSI1",False,False,False,4.6821,576.294
"MST1",False,False,False,-70.6162,562.4
"MST1R",False,False,False,72.8097,973.808
"MT2A",True,False,False,-222.838,446.693
"MTA1",False,False,False,151.06,1097.53
"MTFR1",False,False,False,-188.767,477.488
"MTHFR",True,False,False,72.6172,1338.54
"MTIF3",True,False,False,652.851,1642.67
"MTMR14",False,False,False,11.6342,848.169
"MTMR4",True,False,False,-159.803,446.817
"MTRFR",False,False,False,17.013,777.183
"MTX3",False,False,False,11.2511,574.879
"MYCBP",False,False,False,18.1199,995.657
"MYF5",False,False,False,-129.459,491.888
"MYNN",False,False,False,23.6289,953.705
"MYO1C",False,False,False,53.2851,1147.74
"MYRF",True,False,False,-96.3137,516.354
"MZT2B",False,False,False,111.122,1278.54
"NAA35",False,False,False,-104.958,677.282
"NAA40",False,False,False,232.799,1724.49
"NAA80",True,False,False,-92.1934,1207.76
"NAAA",True,False,False,-184.145,759.464
"NACC2",False,False,False,-47.6333,904.186
"NADK2",False,False,False,-55.8292,610.288
"NAGA",False,False,False,15.9876,607.957
"NALF2",True,False,False,-86.289,580.801
"NANOGNB",False,False,False,-85.4099,660.11
"NANP",False,False,False,-149.527,740.324
"NAXE",False,False,False,251.635,795.869
"NCOA1",False,False,False,146.711,1546.73
"NCOA2",False,False,False,-131.287,793.843
"NCOA3",False,False,False,-163.634,694.534
"NCOA5",False,False,False,-72.5744,1075.51
"NCOA7",True,False,False,125.494,811.622
"NDFIP1",True,False,False,-234.568,288.076
"NDST2",False,False,False,278.754,1548.64
"NDUFA11",True,False,False,338.714,1783.12
"NDUFS2",True,False,False,43.6092,697.481
"NECAP1",False,False,False,-152.505,370.736
"NECTIN2",True,False,False,-313.301,247.248
"NELFB",False,False,False,-7.89518,977.964
"NEMP2",True,False,False,-80.7175,963.517
"NEUROD4",False,False,False,-185.204,453.264
"NEUROD6",True,False,False,-9.63853,1234.4
"NEUROG2",True,False,False,52.0523,1233.08
"NF2",True,False,False,-231.805,292.202
"NFATC3",False,False,False,109.647,1223.26
"NFATC4",False,False,False,-81.2845,960.982
"NFE2L3",False,False,False,-5.2407,698.951
"NFIB",False,False,False,-195.271,421.137
"NFIC",True,False,False,-119.217,1059.36
"NFX1",False,False,False,248.624,1336.23
"NFYB",True,False,False,677.308,2313.29
"NGRN",False,False,False,-52.6675,555.102
"NIF3L1",True,False,False,144.293,1058.29
"NINL",False,False,False,-32.5549,1209.5
"NIPBL",True,False,False,66.0825,758.422
"NKX2-2",True,False,False,-88.7035,510.966
"NKX2-5",True,False,False,323.865,1005.42
"NLGN3",False,False,False,77.4306,972.824
"NLRP3",True,False,False,-31.0744,1142.54
"NMRK2",False,False,False,-196.828,312.821
"NNMT",False,False,False,157.597,511.159
"NNT",True,False,False,66.6313,1610.94
"NOMO1",False,False,False,80.4906,1056.1
"NOTCH2",True,False,False,33.4642,1010.49
"NPC1",True,False,False,-268.89,303.989
"NPIPA3",True,False,False,-18.0221,1499.84
"NPIPA8",False,False,False,-125.775,597.961
"NPIPB3",False,False,False,130.209,1541.12
"NPPC",True,False,False,-268.795,270.289
"NPRL2",False,False,False,187.616,1331.05
"NPTXR",False,False,False,59.8063,397.633
"NQO2",False,False,False,-234.109,555.751
"NR0B2",False,False,False,-113.658,793.38
"NR1D1",False,False,False,147.077,1578.01
"NR2C2",False,False,False,-9.35786,862.524
"NRARP",False,False,False,172.775,1135.5
"NRAS",True,False,False,-269.149,425.688
"NRSN2",False,False,False,305.753,1216.65
"NRXN2",True,False,False,102.255,612.635
"NSUN5P2",False,False,False,8.65896,1178.59
"NSUN7",True,False,False,39.4084,794.253
"NUDCD2",False,False,False,262.862,1742.39
"NUDT4",False,False,False,253.082,1790.89
"ODC1",False,False,False,-52.6659,877.621
"ODF2",True,False,False,-146.487,676.783
"OGDHL",False,False,False,236.584,1809.42
"OGFOD2",False,False,False,-191.633,547.122
"OLFM2",False,False,False,-100.15,913.382
"OPA3",False,False,False,255.703,1278.26
"OPTN",True,False,False,-154.513,624.548
"ORAI3",True,False,False,-132.814,553.145
"ORC3",False,False,False,171.323,1297.74
"ORC5",True,False,False,-83.6379,776.856
"OSER1",True,False,False,-30.2174,760.822
"OSTM1",True,False,False,-8.33282,751.125
"OTP",True,False,False,-50.0565,896.435
"OTUD4",False,False,False,426.937,1330.52
"OTUD5",False,False,False,-29.0609,937.151
"OTUD6B",False,False,False,236.07,1410.28
"OVCA2",False,False,False,483.312,1917.21
"P2RY1",False,False,False,193.527,1413.55
"P2RY11",False,False,False,421.894,1414.42
"P3H4",False,False,False,69.8229,1227.29
"PABPC5",False,False,False,58.8934,975.415
"PACC1",True,False,False,-237.41,495.664
"PACSIN1",False,False,False,93.9318,1385.59
"PAFAH1B2",False,False,False,-190.677,743.151
"PAGR1",False,False,False,-215.461,339.349
"PAICS",True,False,False,-12.6171,633.028
"PAIP2",False,False,False,195.396,1707.23
"PAM",True,False,False,-177.52,822.779
"PAN3",True,False,False,21.3658,922.7
"PAPLN",True,False,False,-163.028,433.526
"PAPSS1",True,False,False,-224.578,494.762
"PAQR3",False,False,False,-55.546,735.759
"PAQR4",False,False,False,340.705,1033.27
"PAQR8",True,False,False,65.6972,1431.74
"PARP12",True,False,False,-234.082,354.008
"PARP3",False,False,False,-210.414,332.023
"PARS2",True,False,False,482.923,981.828
"PATZ1",True,False,False,-69.0608,727.731
"PAX2",False,False,False,70.1107,697.214
"PAX5",False,False,False,6.23063,1357.84
"PAX6",True,False,False,-178.595,559.971
"PBK",False,False,False,-56.2965,365.086
"PBRM1",True,False,False,1.13866,843.281
"PBX2",False,False,False,-88.3676,958.134
"PC",False,False,False,-13.4229,1082
"PCDHB3",False,False,False,32.7583,1090.21
"PCED1A",False,False,False,233.091,1244.55
"PCGF1",False,False,False,128.523,916.612
"PCK2",False,False,False,-221.463,583.115
"PCMTD1",True,False,False,66.1219,968.502
"PCOLCE",True,False,False,-84.258,729.545
"PDE12",True,False,False,578.236,2671.15
"PDK2",False,False,False,153.831,1195.4
"PDZD8",True,False,False,-168.14,423.766
"PEG3",False,False,False,86.6688,1169.74
"PEX5",False,False,False,116.863,999.467
"PEX6",True,False,False,45.2425,1230.69
"PFDN4",True,False,False,-12.18,854.719
"PGAP1",False,False,False,134.428,1632.92
"PGD",True,False,False,161.759,1684.87
"PGM3",False,False,False,-148.649,744.423
"PHC3",False,False,False,11.2034,983.348
"PHETA1",True,False,False,57.8859,1074.01
"PHF7",True,False,False,157.312,1252.82
"PHLDB1",True,False,False,-205.859,878.678
"PHOX2A",False,False,False,230.71,1022.06
"PHOX2B",True,False,False,163.086,1002.73
"PHTF1",False,False,False,74.0776,874.527
"PICK1",False,False,False,-71.9865,1094.22
"PIEZO1",True,False,False,-111.527,573.725
"PIF1",False,False,False,-129.19,535.595
"PIGC",True,False,False,-82.0433,976.919
"PIGH",False,False,False,-41.6157,702.195
"PIGS",True,False,False,-162.883,544.333
"PIMREG",False,False,False,507.717,1872.73
"PIN1",False,False,False,176.25,1269.3
"PIPOX",False,False,False,-2.37896,1234.27
"PJA1",False,False,False,-4.42771,857.421
"PJA2",False,False,False,6.17215,903.402
"PKN1",True,False,False,142.848,892.152
"PLAU",False,False,False,205.787,1155.41
"PLCG1",False,False,False,169.075,1275.86
"PLD2",False,False,False,-150.074,688.518
"PLD4",False,False,False,48.4898,868.431
"PLEC",False,False,False,123.444,1116.63
"PLEKHO1",False,False,False,239.351,1772.84
"PLOD1",True,False,False,371.087,1899.37
"PLPBP",False,False,False,5.60711,632.614
"PLS3",False,False,False,11.1837,799.608
"PLXNB1",False,False,False,-226.602,352.256
"PMAIP1",False,False,False,-84.2222,538.136
"PMS1",False,False,False,-300.913,238.131
"PNLDC1",False,False,False,-279.377,199.376
"PNMA3",False,False,False,-83.9269,835.947
"PNMA6A",False,False,False,-181.431,428.635
"PNRC2",False,False,False,133.382,1339.02
"PODXL2",False,False,False,193.942,1577.5
"POGLUT3",False,False,False,-131.138,637.216
"POGZ",False,False,False,-128.567,301.598
"POLB",False,False,False,-70.9691,1045.59
"POLE4",False,False,False,62.6286,848.858
"POLH",True,False,False,-44.0354,642.67
"POLQ",True,False,False,-28.4337,522.035
"POMT2",False,False,False,-110.059,759.452
"POU1F1",False,False,False,-12.427,851.872
"POU5F1B",False,False,False,-110.207,651.998
"PPFIA3",False,False,False,-78.505,349.911
"PPIA",False,False,False,-59.3291,907.114
"PPIB",False,False,False,37.041,888.622
"PPP1R16B",True,False,False,-226.264,369.73
"PPP1R26",True,False,False,333.322,1349.37
"PPP2R5E",False,False,False,15.2303,1383.64
"PPP3R1",False,False,False,12.5777,691.124
"PPP5C",True,False,False,-52.4869,993.384
"PRAG1",False,False,False,64.05,1086.07
"PRDM13",False,False,False,-106.156,560.941
"PRDM5",False,False,False,58.0765,1088.4
"PRDM8",False,False,False,14.935,509.99
"PRDX6",False,False,False,-79.598,790.653
"PRKACG",True,False,False,-191.184,410.396
"PRKCB",False,False,False,-97.1247,1212.89
"PRKCD",True,False,False,-80.5082,775.91
"PRKD2",False,False,False,-104.597,846.651
"PRKDC",False,False,False,33.3788,1211.99
"PRMT8",True,False,False,93.3955,856.192
"PRMT9",False,False,False,-35.0747,1144.29
"PROX1",False,False,False,-47.7943,893.307
"PROX2",True,False,False,-130.414,694.916
"PRPSAP1",False,False,False,425.544,1255.01
"PRR13",True,False,False,49.9261,685.774
"PRR14",False,False,False,8.43829,763.671
"PRR7",False,False,False,73.7405,648.675
"PRRT2",False,False,False,25.2664,1018.88
"PRSS27",False,False,False,26.6555,1116.44
"PRSS53",True,False,False,18.4541,964.449
"PSENEN",False,False,False,41.6853,1317.16
"PSMC3IP",True,False,False,-217.74,282.545
"PSMD8",False,False,False,-113.345,551.666
"PSME4",True,False,False,219.96,1131.67
"PTGR1",True,False,False,-110.739,708.802
"PTGR2",False,False,False,-58.7051,1270.8
"PTP4A1",True,False,False,-143.562,898.757
"PTP4A2",False,False,False,42.8158,846.685
"PTPRS",False,False,False,-126.548,580.82
"PVR",False,False,False,23.4276,726.378
"PXDN",False,False,False,161.065,1444.97
"PYM1",True,False,False,158.55,1221.76
"QRSL1",False,False,False,26.9177,744.481
"QTRT2",False,False,False,-216.776,887.744
"RAB11FIP2",False,False,False,-187.526,597.387
"RAB13",True,False,False,46.363,1277.05
"RAB17",False,False,False,228.571,2553.11
"RAB35",False,False,False,125.369,1447.41
"RAB38",False,False,False,45.2508,1036.9
"RAB3B",True,False,False,-48.0235,594.037
"RAB3IL1",True,False,False,-259.468,285.635
"RAB42",False,False,False,-45.0443,712.29
"RAB4A",True,False,False,29.7915,701.253
"RAB5A",False,False,False,-95.4878,823.115
"RAB8A",False,False,False,35.5413,1112.38
"RAD1",False,False,False,-87.244,825.562
"RAD54B",False,False,False,-275.306,227.007
"RAG2",False,False,False,-28.0508,463.255
"RARB",False,False,False,65.6025,1088.73
"RARRES2",False,False,False,100.661,1182.48
"RASL12",True,False,False,-146.055,616.074
"RBFOX2",False,False,False,-82.2248,881.517
"RBM26",False,False,False,272.553,1458.09
"RBM4",False,False,False,-18.8334,1029.36
"RBMS1",False,False,False,-125.252,463.129
"RBP1",False,False,False,483.17,2533.98
"RBP2",False,False,False,114.476,851.513
"RBPMS",False,False,False,-242.227,595.371
"RCC2",False,False,False,-121.861,729.27
"RCCD1",True,False,False,200.414,2208.82
"RDH11",False,False,False,120.556,2040.07
"RECQL4",False,False,False,-111.774,570.313
"REEP4",False,False,False,-15.7966,581.937
"RERE",False,False,False,1.90849,670.636
"RETREG2",True,False,False,-107.421,1019.77
"REX1BD",False,False,False,-153.014,565.597
"REXO4",False,False,False,121.957,2308.05
"RFNG",False,False,False,-52.5441,578.059
"RFX6",True,False,False,-125.843,683.757
"RFX7",True,False,False,420.313,1350.4
"RFXAP",False,False,False,-147.187,322.288
"RGL2",False,False,False,-5.20374,711.725
"RGMA",True,False,False,-69.859,707.827
"RGS16",False,False,False,47.5968,1499.25
"RHOD",False,False,False,-103.558,753.103
"RHOXF1",True,False,False,-148.899,395.051
"RHOXF2B",False,False,False,-268.459,412.659
"RIMKLA",True,False,False,-21.1817,862.133
"RIMKLB",True,False,False,663.246,2390.97
"RIN1",False,False,False,3.43309,732.342
"RING1",False,False,False,-6.76871,1008.68
"RIOX1",False,False,False,32.7777,944.995
"RIPK2",True,False,False,-39.0004,669.372
"RIPK4",True,False,False,-242.938,488.893
"RIPPLY3",False,False,False,-46.7911,498.407
"RLF",False,False,False,-73.9465,678.384
"RMND5B",False,False,False,97.0338,1073.43
"RNASE1",True,False,False,146.432,1391.47
"RND2",False,False,False,14.6783,690.112
"RNF135",True,False,False,131.439,1144.12
"RNF14",False,False,False,156.975,1259.61
"RNF146",False,False,False,-138.329,565.034
"RNF17",False,False,False,-97.4171,610.177
"RNF2",False,False,False,-65.9627,701.369
"RNF31",False,False,False,283.48,1714.93
"RNF41",True,False,False,-221.159,308.614
"RNF44",False,False,False,-50.1642,387.025
"RNF5",True,False,False,-287.286,277.904
"RNMT",False,False,False,23.77,862.23
"RORC",False,False,False,148.517,1328.31
"RPE",False,False,False,71.5228,601.956
"RPEL1",False,False,False,0.900168,994.727
"RPL36AL",False,False,False,80.9421,748.458
"RPS6KA3",False,False,False,-78.8352,771.99
"RRAGD",False,False,False,-132.228,1014.31
"RSPO4",True,False,False,-268.025,402.142
"RSRP1",True,False,False,328.539,1361.32
"RTL5",False,False,False,59.0928,737.278
"RWDD2B",False,False,False,-194.224,553.698
"S100A11",False,False,False,140.258,1747.25
"S100A16",False,False,False,197.186,1412.93
"SAMD4A",False,False,False,-206.512,398.929
"SAP18",False,False,False,-135.105,778.868
"SAP25",False,False,False,-162.611,693.174
"SAP30",False,False,False,-160.87,501.061
"SARAF",False,False,False,50.1691,985.94
"SCAF11",True,False,False,83.0119,878.045
"SCAMP1",False,False,False,30.9251,835.024
"SCAMP2",True,False,False,-110.705,514.724
"SCAND1",True,False,False,144.157,1007.38
"SCARA3",True,False,False,115.046,1185.45
"SCRN2",False,False,False,168.435,1713.81
"SCRT1",True,False,False,253.671,1365.48
"SCRT2",False,False,False,35.6775,797.227
"SDCBP",False,False,False,77.8729,1082.73
"SDF4",True,False,False,88.4001,968.304
"SDHB",True,False,False,184.218,1480.63
"SDHC",False,False,False,154.866,823.531
"SEBOX",False,False,False,53.7293,966.161
"SEC16A",False,False,False,-29.9467,607.828
"SEC23A",True,False,False,409.878,1477.56
"SEC61A2",False,False,False,79.29,1081.81
"SEL1L3",True,False,False,-160.788,1007.14
"SELENOO",True,False,False,102.327,1376.22
"SEMA3F",False,False,False,-69.2342,822.079
"SEMA6B",False,False,False,45.2039,953.835
"SEMA6C",False,False,False,52.9207,938.795
"SENP1",False,False,False,-90.6407,616.1
"SEPHS2",True,False,False,144.73,1663.78
"SEPTIN10",False,False,False,-109.278,592.375
"SEPTIN11",False,False,False,-48.1525,750.405
"SEPTIN2",False,False,False,120.263,1159.77
"SEPTIN3",False,False,False,-99.0649,537.259
"SEPTIN8",True,False,False,-142.035,721.927
"SERP1",False,False,False,-80.1213,725.16
"SERPINB6",True,False,False,27.6324,1041.55
"SERPINB9",False,False,False,-147.975,605
"SERTAD3",False,False,False,-98.4946,665.899
"SET",True,False,False,53.8589,724.065
"SETD6",False,False,False,-169.923,568.8
"SF1",False,False,False,136.506,789.543
"SFMBT1",True,False,False,40.805,942.606
"SGSH",False,False,False,-124.256,812.137
"SGSM3",False,False,False,389.845,1370.25
"SH2B1",True,False,False,221.842,1698.79
"SH2B2",True,False,False,-211.597,882.901
"SH2B3",False,False,False,-205.459,780.627
"SH3D19",False,False,False,-235.611,566.723
"SH3GLB1",True,False,False,41.3985,847.027
"SH3PXD2B",True,False,False,-78.6521,883.546
"SHC1",False,False,False,44.1824,957.501
"SHKBP1",False,False,False,-79.1436,689.128
"SHOC1",False,False,False,-31.9395,1034.74
"SHPK",False,False,False,-63.16,664.739
"SIAH1",True,False,False,-230.972,437.083
"SIGLEC10",True,False,False,-130.496,997.056
"SIK1",False,False,False,242.124,1452.16
"SIPA1L1",True,False,False,18.9853,829.715
"SIRT1",True,False,False,312.612,1077.45
"SKIL",False,False,False,-1.11728,840.999
"SLC11A2",False,False,False,64.6675,712.134
"SLC15A1",False,False,False,105.477,1194.4
"SLC16A11",False,False,False,24.9705,1195.12
"SLC16A14",False,False,False,15.362,511.461
"SLC16A5",True,False,False,5.55972,992.299
"SLC17A5",True,False,False,-135.347,879.03
"SLC17A9",False,False,False,233.639,1407.46
"SLC25A1",True,False,False,106.36,807.593
"SLC25A13",True,False,False,-254.24,320.173
"SLC25A22",False,False,False,-1.2233,395.597
"SLC25A44",False,False,False,41.1628,749.81
"SLC25A46",False,False,False,-204.655,390.177
"SLC25A5",True,False,False,34.4204,678.462
"SLC27A3",False,False,False,224.408,1474.37
"SLC2A4",True,False,False,-296.757,178.196
"SLC35E1",False,False,False,261.827,1294.74
"SLC37A3",False,False,False,-65.9536,658.934
"SLC37A4",False,False,False,-30.7433,768.475
"SLC38A4",False,False,False,-14.7533,1486.45
"SLC39A3",True,False,False,-76.9722,796.927
"SLC39A4",True,False,False,-147.733,543.369
"SLC3A2",True,False,False,-59.7676,647.062
"SLC44A2",False,False,False,136.438,1056.6
"SLC52A2",True,False,False,326.685,1413.6
"SLC7A8",False,False,False,35.244,1367.63
"SLFN11",False,False,False,346.094,1852.03
"SLTM",False,False,False,-100.058,460.149
"SLX1A",False,False,False,-47.5386,979.239
"SMAD2",False,False,False,216.166,749.221
"SMAD9",False,False,False,72.7992,1016.41
"SMARCC1",False,False,False,323.853,1399.61
"SMARCD2",True,False,False,147.085,956.777
"SMIM20",False,False,False,221.259,2171.9
"SMIM30",False,False,False,2.9351,1208.1
"SMPD2",False,False,False,-11.4476,922.175
"SMPDL3B",False,False,False,196.085,2496.72
"SMURF1",False,False,False,6.78388,985.825
"SMYD3",False,False,False,-24.1184,780.152
"SMYD5",True,False,False,22.6414,583.043
"SNAI2",False,False,False,42.5318,1106.48
"SNAI3",False,False,False,-56.4067,1184.32
"SNURF",True,False,False,321.905,2743.16
"SNX17",False,False,False,62.919,859.116
"SNX33",False,False,False,-9.38776,880.891
"SOCS2",False,False,False,-117.999,777.678
"SORD",False,False,False,70.3776,1125.38
"SOX1",False,False,False,-106.096,790.262
"SOX14",False,False,False,-24.4376,738.975
"SOX3",False,False,False,141.502,715.755
"SP3",True,False,False,239.334,1195.43
"SP7",False,False,False,-52.3743,659.53
"SPAG4",True,False,False,-109.88,757.523
"SPARC",False,False,False,317.92,1763.39
"SPATA24",True,False,False,-274.667,343.575
"SPRY1",False,False,False,84.4235,1070.71
"SPRY2",True,False,False,-76.4812,562.586
"SPRYD4",True,False,False,-55.7703,824.502
"SPTSSB",False,False,False,9.76495,1245.68
"SREK1IP1",False,False,False,-206.879,430.975
"SRF",True,False,False,8.96383,607.376
"SRM",False,False,False,49.99,1784.29
"SRP14",True,False,False,304.501,1027.16
"SRRM3",True,False,False,112.452,1365.17
"SRSF6",False,False,False,51.9219,957.948
"SSRP1",False,False,False,-54.3779,707.044
"SSU72",False,False,False,-89.8248,534.984
"STAMBP",True,False,False,-271.487,417.986
"STAT2",True,False,False,-31.8525,1302.63
"STAT4",True,False,False,-187.272,439.229
"STAT5A",False,False,False,166.538,1388.04
"STC1",False,False,False,-257.988,219.266
"STK25",False,False,False,179.388,865.892
"STK26",True,False,False,-82.2779,925.039
"STK38L",True,False,False,-115.774,855.251
"STPG4",True,False,False,-98.3827,855.615
"STRIP2",False,False,False,-201.894,264.559
"STXBP2",False,False,False,-106.885,548.858
"SUCLG2",False,False,False,54.8798,920.072
"SULT1A1",False,False,False,-51.206,884.835
"SULT4A1",True,False,False,-102.745,517.844
"SUMO1",False,False,False,96.507,1489.31
"SUPT4H1",False,False,False,174.236,841.099
"SV2A",False,False,False,217.836,1836.66
"SYAP1",False,False,False,-197.83,619.888
"SYCP1",False,False,False,-75.5202,835.434
"SYT11",False,False,False,159.476,1210.34
"TADA3",False,False,False,175.438,1282.97
"TAL1",True,False,False,-179.238,492.353
"TALDO1",True,False,False,-97.5644,662.477
"TARBP1",True,False,False,-84.836,503.322
"TARBP2",False,False,False,-177.487,490.525
"TARS3",False,False,False,150.242,1021
"TASOR2",False,False,False,5.57645,816.558
"TBC1D7",False,False,False,-76.5885,710.043
"TBCCD1",False,False,False,367.796,2444.68
"TBR1",False,False,False,116.49,1299.17
"TBRG4",True,False,False,1450.68,1962.1
"TBX19",False,False,False,106.117,1325.42
"TBX21",False,False,False,-172.273,393.644
"TBX22",False,False,False,-132.498,292.487
"TBXT",False,False,False,-3.19523,697.397
"TCAIM",False,False,False,-144.843,514.628
"TCEAL1",False,False,False,-3.76537,493.117
"TCEAL3",True,False,False,138.755,1052.95
"TCF7",False,False,False,193.416,1311.29
"TCTA",False,False,False,-187.523,407.901
"TDRD3",False,False,False,400.3,2161.87
"TENT5B",False,False,False,257.661,2285.25
"TERF1",True,False,False,-123.408,573.138
"TEX19",True,False,False,-292.639,256.54
"TEX2",True,False,False,64.5259,818.896
"TFAP2B",True,False,False,107.042,879.096
"TFAP2C",False,False,False,-99.1513,829.082
"TFAP2D",False,False,False,-20.5871,604.53
"TFAP2E",False,False,False,10.606,634.506
"TFDP1",True,False,False,35.6333,1100.51
"TFDP3",False,False,False,-116.592,710.216
"TGFB1",False,False,False,-86.2009,520.782
"THAP1",False,False,False,43.6337,1168.12
"THAP12",False,False,False,605.999,2677.42
"THAP3",True,False,False,-91.8658,1026.32
"THAP6",False,False,False,-63.8821,731.467
"THBS1",False,False,False,-197.131,448.681
"THBS2",True,False,False,-246.562,432.109
"THEMIS2",False,False,False,-1.69693,890.081
"THUMPD1",False,False,False,-142.276,805.807
"TIGAR",True,False,False,-189.973,686.733
"TIGD5",False,False,False,-186.515,604.211
"TIMMDC1",True,False,False,188.442,1324.8
"TIMP2",True,False,False,268.001,2054.14
"TIPARP",True,False,False,-100.869,741.398
"TK1",True,False,False,101.03,1163.56
"TLE4",False,False,False,72.865,1007.95
"TLK1",False,False,False,-113.77,637.035
"TLK2",False,False,False,-33.1454,525.055
"TLNRD1",False,False,False,536.418,2633.12
"TLR7",False,False,False,-204.822,330.273
"TMBIM6",True,False,False,-124.779,696.203
"TMED2",False,False,False,191.374,1128.13
"TMEM106C",True,False,False,-20.0646,1239.41
"TMEM109",False,False,False,-229.772,592.708
"TMEM120A",True,False,False,-76.7063,888.535
"TMEM121B",False,False,False,255.135,1228.28
"TMEM129",True,False,False,-92.8723,770.847
"TMEM134",False,False,False,50.5065,1321.11
"TMEM138",True,False,False,139.493,1445
"TMEM14B",False,False,False,-53.6152,766.853
"TMEM167A",False,False,False,-63.2699,495.868
"TMEM179B",True,False,False,-17.454,767.939
"TMEM181",True,False,False,-10.3972,1476.46
"TMEM198",False,False,False,101,601.914
"TMEM205",False,False,False,216.442,1880.81
"TMEM222",False,False,False,356.005,1195.5
"TMEM250",False,False,False,4.97955,883.222
"TMEM30A",True,False,False,53.9007,922.737
"TMEM33",False,False,False,-10.1302,860.607
"TMEM47",False,False,False,-211.086,681.512
"TMEM9",False,False,False,-120.385,563.512
"TMEM9B",False,False,False,-4.71696,1247.45
"TMPO",True,False,False,18.6073,1094.17
"TMSB4X",True,False,False,309.081,978.701
"TNFAIP1",False,False,False,99.4457,703.656
"TNFAIP8L1",False,False,False,443.614,2005.57
"TNFRSF25",True,False,False,156.73,2247.56
