source,gene,depth_m,n_var,eta2,rho2,rho2_nn_median,rho2_nn_median_lo,rho2_nn_median_hi,rho2_nn_geomean,frac_above_noise,nn_nonpositive,ceiling_pds,p_correct,p_winner,eff_rank,rho2_target,rank,hetero
dialled,KRAS,25,20,37.413,0.05447,0.01811,0.01245,0.0367,,0.58,3,0.6061,0.318,0.61,5.65,0.05,-1.0,1.0
dialled,KRAS,25,20,37.413,0.20108,0.04303,0.02425,0.06905,,0.73,2,0.7289,0.884,0.914,5.65,0.2,-1.0,1.0
dialled,KRAS,25,20,37.413,0.59354,0.10224,0.04543,0.19953,,0.85,1,0.8397,0.962,0.986,5.65,0.6,-1.0,1.0
dialled,KRAS,25,20,37.413,1.97003,0.3508,0.12238,0.61291,0.313638,0.935,0,0.8997,0.598,0.626,5.65,2.0,-1.0,1.0
dialled,KRAS,25,20,37.413,5.9073,1.01752,0.37759,1.76598,0.85831,0.95,0,0.9463,0.964,0.964,5.65,6.0,-1.0,1.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,-1.0,2.0
dialled,KRAS,25,20,37.413,0.05512,0.01165,0.00828,0.03209,,0.535,4,0.5624,0.084,0.168,2.49,0.05,-1.0,2.0
dialled,KRAS,25,20,37.413,0.20236,0.01301,0.00405,0.03297,,0.6,5,0.6189,0.138,0.342,2.49,0.2,-1.0,2.0
dialled,KRAS,25,20,37.413,0.59577,0.02253,0.01399,0.04672,,0.62,4,0.6632,0.642,0.958,2.49,0.6,-1.0,2.0
dialled,KRAS,25,20,37.413,1.97409,0.04597,0.01843,0.1125,,0.74,2,0.7371,0.702,0.72,2.49,2.0,-1.0,2.0
dialled,KRAS,25,20,37.413,5.91433,0.10066,0.03087,0.31884,,0.8,1,0.8095,0.98,0.98,2.49,6.0,-1.0,2.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,5.0,0.0
dialled,KRAS,25,20,37.413,0.05284,0.03304,0.02464,0.04287,0.028966,0.685,0,0.6574,0.996,1.0,4.9,0.05,5.0,0.0
dialled,KRAS,25,20,37.413,0.19782,0.10505,0.08797,0.11447,0.100765,0.89,0,0.8945,0.992,0.992,4.9,0.2,5.0,0.0
dialled,KRAS,25,20,37.413,0.58789,0.21074,0.18833,0.21859,0.204556,0.975,0,0.9816,0.0,0.524,4.9,0.6,5.0,0.0
dialled,KRAS,25,20,37.413,1.9597,0.57447,0.52528,0.6392,0.579444,1.0,0,0.9955,0.0,0.0,4.9,2.0,5.0,0.0
dialled,KRAS,25,20,37.413,5.88942,1.6595,1.51732,1.8499,1.672151,1.0,0,0.9992,0.0,0.0,4.9,6.0,5.0,0.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,5.0,1.0
dialled,KRAS,25,20,37.413,0.05364,0.0173,0.01045,0.03559,,0.575,4,0.6113,0.166,0.616,3.29,0.05,5.0,1.0
dialled,KRAS,25,20,37.413,0.19942,0.05706,0.01826,0.06914,,0.75,1,0.7197,0.59,0.636,3.29,0.2,5.0,1.0
dialled,KRAS,25,20,37.413,0.59067,0.09985,0.05266,0.17878,0.101125,0.845,0,0.8087,0.748,0.95,3.29,0.6,5.0,1.0
dialled,KRAS,25,20,37.413,1.96477,0.26803,0.10888,0.42966,0.255281,0.925,0,0.8724,0.15,0.214,3.29,2.0,5.0,1.0
dialled,KRAS,25,20,37.413,5.89819,0.70455,0.32083,1.15756,0.64928,0.95,0,0.9116,0.158,0.89,3.29,6.0,5.0,1.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,5.0,2.0
dialled,KRAS,25,20,37.413,0.05426,0.01165,0.00297,0.03369,,0.53,4,0.5634,0.098,0.318,2.11,0.05,5.0,2.0
dialled,KRAS,25,20,37.413,0.20065,0.01978,0.00646,0.0298,,0.61,4,0.6255,0.306,0.658,2.11,0.2,5.0,2.0
dialled,KRAS,25,20,37.413,0.59281,0.02201,0.00778,0.04673,,0.655,4,0.6647,0.642,0.744,2.11,0.6,5.0,2.0
dialled,KRAS,25,20,37.413,1.96868,0.04294,0.01031,0.12373,,0.73,1,0.7274,0.224,0.666,2.11,2.0,5.0,2.0
dialled,KRAS,25,20,37.413,5.90496,0.1158,0.03355,0.29019,,0.825,1,0.7842,0.45,0.624,2.11,6.0,5.0,2.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,3.0,0.0
dialled,KRAS,25,20,37.413,0.05175,0.0265,0.00801,0.03959,,0.645,3,0.6458,1.0,1.0,2.96,0.05,3.0,0.0
dialled,KRAS,25,20,37.413,0.19564,0.07259,0.06137,0.08918,0.066035,0.79,0,0.8566,0.994,0.994,2.96,0.2,3.0,0.0
dialled,KRAS,25,20,37.413,0.58412,0.12472,0.09533,0.14064,0.124908,0.865,0,0.935,0.08,0.326,2.96,0.6,3.0,0.0
dialled,KRAS,25,20,37.413,1.95283,0.34395,0.2878,0.379,0.328529,0.97,0,0.9632,0.044,0.304,2.96,2.0,3.0,0.0
dialled,KRAS,25,20,37.413,5.87751,0.98169,0.85186,1.05038,0.947438,0.98,0,0.9758,0.0,0.0,2.96,6.0,3.0,0.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,3.0,1.0
dialled,KRAS,25,20,37.413,0.05312,0.01644,0.00686,0.03879,,0.595,4,0.5992,0.566,0.698,2.32,0.05,3.0,1.0
dialled,KRAS,25,20,37.413,0.19838,0.04055,0.01561,0.07263,,0.705,1,0.7032,0.698,0.704,2.32,0.2,3.0,1.0
dialled,KRAS,25,20,37.413,0.58887,0.06758,0.0373,0.13683,0.082075,0.785,0,0.7889,0.798,0.912,2.32,0.6,3.0,1.0
dialled,KRAS,25,20,37.413,1.9615,0.14846,0.08599,0.2843,0.189259,0.87,0,0.8489,0.652,0.92,2.32,2.0,3.0,1.0
dialled,KRAS,25,20,37.413,5.89252,0.33432,0.2226,0.74353,0.470424,0.9,0,0.885,0.734,0.874,2.32,6.0,3.0,1.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,3.0,2.0
dialled,KRAS,25,20,37.413,0.05415,0.01213,0.00284,0.02405,,0.555,6,0.5589,0.216,0.376,1.75,0.05,3.0,2.0
dialled,KRAS,25,20,37.413,0.20043,0.01113,0.00117,0.03151,,0.62,6,0.6139,0.242,0.358,1.75,0.2,3.0,2.0
dialled,KRAS,25,20,37.413,0.59242,0.02474,0.00529,0.04739,,0.65,4,0.6539,0.728,0.952,1.75,0.6,3.0,2.0
dialled,KRAS,25,20,37.413,1.96798,0.03413,0.01769,0.11673,,0.72,2,0.7118,0.736,0.888,1.75,2.0,3.0,2.0
dialled,KRAS,25,20,37.413,5.90375,0.07833,0.02581,0.20819,0.130774,0.76,0,0.7689,0.876,0.994,1.75,6.0,3.0,2.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,2.0,0.0
dialled,KRAS,25,20,37.413,0.05325,0.02277,0.01499,0.03808,,0.63,2,0.6442,0.96,0.96,1.98,0.05,2.0,0.0
dialled,KRAS,25,20,37.413,0.19864,0.05513,0.04226,0.06579,0.040959,0.76,0,0.8255,0.872,0.89,1.98,0.2,2.0,0.0
dialled,KRAS,25,20,37.413,0.58932,0.07662,0.06309,0.0875,0.075994,0.77,0,0.8855,0.494,0.822,1.98,0.6,2.0,0.0
dialled,KRAS,25,20,37.413,1.96231,0.16617,0.13968,0.18021,0.153454,0.865,0,0.9068,0.0,0.0,1.98,2.0,2.0,0.0
dialled,KRAS,25,20,37.413,5.89393,0.43232,0.34842,0.47773,0.397962,0.925,0,0.9255,0.0,0.0,1.98,6.0,2.0,0.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,2.0,1.0
dialled,KRAS,25,20,37.413,0.05444,0.01927,0.0138,0.03736,,0.565,3,0.6003,0.562,0.724,1.73,0.05,2.0,1.0
dialled,KRAS,25,20,37.413,0.20101,0.03668,0.02779,0.07289,,0.665,2,0.7032,0.772,0.986,1.73,0.2,2.0,1.0
dialled,KRAS,25,20,37.413,0.59343,0.06858,0.03463,0.10637,,0.73,1,0.7795,0.442,0.528,1.73,0.6,2.0,1.0
dialled,KRAS,25,20,37.413,1.96981,0.11238,0.04258,0.21961,0.139692,0.835,0,0.8234,0.528,0.88,1.73,2.0,2.0,1.0
dialled,KRAS,25,20,37.413,5.90692,0.21199,0.10558,0.55221,0.291092,0.885,0,0.8539,0.03,0.048,1.73,6.0,2.0,1.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,2.0,2.0
dialled,KRAS,25,20,37.413,0.05537,0.01442,0.00299,0.03037,,0.55,5,0.5682,0.204,0.49,1.5,0.05,2.0,2.0
dialled,KRAS,25,20,37.413,0.20288,0.01452,0.00478,0.03712,,0.59,4,0.6147,0.476,0.744,1.5,0.2,2.0,2.0
dialled,KRAS,25,20,37.413,0.59666,0.02502,0.00948,0.06211,,0.615,3,0.6597,0.58,0.756,1.5,0.6,2.0,2.0
dialled,KRAS,25,20,37.413,1.97571,0.04546,0.02491,0.11135,0.076272,0.705,0,0.7153,0.948,0.976,1.5,2.0,2.0,2.0
dialled,KRAS,25,20,37.413,5.91714,0.08611,0.0324,0.2317,,0.78,2,0.7563,0.008,0.008,1.5,6.0,2.0,2.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,1.0,0.0
dialled,KRAS,25,20,37.413,0.05475,0.02105,0.00364,0.02483,,0.575,5,0.6205,0.966,1.0,1.0,0.05,1.0,0.0
dialled,KRAS,25,20,37.413,0.20163,0.02502,0.01741,0.03831,,0.63,2,0.7263,0.284,0.838,1.0,0.2,1.0,0.0
dialled,KRAS,25,20,37.413,0.5945,0.03359,0.02341,0.04693,,0.675,2,0.7584,0.012,0.172,1.0,0.6,1.0,0.0
dialled,KRAS,25,20,37.413,1.97177,0.04717,0.02908,0.05846,0.04285,0.67,0,0.7629,0.0,0.012,1.0,2.0,1.0,0.0
dialled,KRAS,25,20,37.413,5.91031,0.08693,0.06725,0.10392,0.083823,0.735,0,0.7647,0.01,0.06,1.0,6.0,1.0,0.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,1.0,1.0
dialled,KRAS,25,20,37.413,0.05654,0.01393,0.00625,0.02308,,0.53,5,0.5682,0.184,0.502,1.0,0.05,1.0,1.0
dialled,KRAS,25,20,37.413,0.20521,0.02497,0.00813,0.03976,,0.57,4,0.6342,0.636,0.842,1.0,0.2,1.0,1.0
dialled,KRAS,25,20,37.413,0.6007,0.04669,0.01862,0.06438,,0.655,1,0.6926,0.248,0.264,1.0,0.6,1.0,1.0
dialled,KRAS,25,20,37.413,1.98309,0.05306,0.0308,0.08621,0.056655,0.72,0,0.7363,0.052,0.422,1.0,2.0,1.0,1.0
dialled,KRAS,25,20,37.413,5.92993,0.07267,0.05209,0.15554,0.116504,0.75,0,0.7584,0.114,0.144,1.0,6.0,1.0,1.0
dialled,KRAS,25,20,37.413,0.00645,-0.0077,-0.01268,0.01216,,0.435,12,0.4842,0.006,0.042,,0.0,1.0,2.0
dialled,KRAS,25,20,37.413,0.05696,0.01216,-0.00726,0.01741,,0.505,8,0.5432,0.004,0.052,1.0,0.05,1.0,2.0
dialled,KRAS,25,20,37.413,0.20605,0.01335,0.00062,0.03033,,0.545,5,0.5713,0.23,0.382,1.0,0.2,1.0,2.0
dialled,KRAS,25,20,37.413,0.60215,0.01448,0.00355,0.03853,,0.545,5,0.6066,0.448,0.746,1.0,0.6,1.0,2.0
dialled,KRAS,25,20,37.413,1.98574,0.02165,0.01047,0.05656,,0.59,5,0.6476,0.172,0.822,1.0,2.0,1.0,2.0
dialled,KRAS,25,20,37.413,5.93452,0.05886,0.00997,0.07517,,0.69,3,0.6887,0.28,0.544,1.0,6.0,1.0,2.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,-1.0,0.0
dialled,KRAS,25,45,37.437,0.05361,0.04813,0.04364,0.05561,0.047376,0.7667,0,0.6675,1.0,1.0,39.03,0.05,-1.0,0.0
dialled,KRAS,25,45,37.437,0.20271,0.19322,0.18037,0.20096,0.192996,0.9956,0,0.9464,1.0,1.0,39.03,0.2,-1.0,0.0
dialled,KRAS,25,45,37.437,0.60313,0.5781,0.5666,0.59223,0.577883,1.0,0,0.9992,0.0,0.0,39.03,0.6,-1.0,0.0
dialled,KRAS,25,45,37.437,2.00989,1.86768,1.85158,1.87612,1.863942,1.0,0,1.0,0.0,0.0,39.03,2.0,-1.0,0.0
dialled,KRAS,25,45,37.437,6.03746,5.48003,5.42074,5.52922,5.474238,1.0,0,1.0,0.0,0.0,39.03,6.0,-1.0,0.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,-1.0,1.0
dialled,KRAS,25,45,37.437,0.0545,0.02205,0.01283,0.0273,,0.6222,5,0.5861,0.908,0.938,6.89,0.05,-1.0,1.0
dialled,KRAS,25,45,37.437,0.2045,0.04829,0.02998,0.06044,,0.7622,1,0.6934,0.994,0.998,6.89,0.2,-1.0,1.0
dialled,KRAS,25,45,37.437,0.60624,0.08073,0.05991,0.1348,,0.8422,1,0.8021,1.0,1.0,6.89,0.6,-1.0,1.0
dialled,KRAS,25,45,37.437,2.01555,0.25396,0.15097,0.36444,,0.92,3,0.8782,0.998,1.0,6.89,2.0,-1.0,1.0
dialled,KRAS,25,45,37.437,6.04726,0.73703,0.40036,1.10161,0.653181,0.9422,0,0.9231,0.984,0.986,6.89,6.0,-1.0,1.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,-1.0,2.0
dialled,KRAS,25,45,37.437,0.05516,0.01007,0.00096,0.0187,,0.5533,16,0.5311,0.154,0.324,2.69,0.05,-1.0,2.0
dialled,KRAS,25,45,37.437,0.20581,0.01383,0.00566,0.0235,,0.5822,10,0.5629,0.606,0.89,2.69,0.2,-1.0,2.0
dialled,KRAS,25,45,37.437,0.60849,0.0206,0.01564,0.0364,,0.6356,8,0.601,0.926,0.994,2.69,0.6,-1.0,2.0
dialled,KRAS,25,45,37.437,2.01966,0.02922,0.01468,0.05186,,0.6956,6,0.6539,1.0,1.0,2.69,2.0,-1.0,2.0
dialled,KRAS,25,45,37.437,6.05439,0.03981,0.02493,0.09103,,0.7667,1,0.7147,1.0,1.0,2.69,6.0,-1.0,2.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,5.0,0.0
dialled,KRAS,25,45,37.437,0.05186,0.03776,0.02933,0.04826,,0.7133,2,0.6471,1.0,1.0,4.83,0.05,5.0,0.0
dialled,KRAS,25,45,37.437,0.19922,0.08259,0.0792,0.09803,0.084329,0.8444,0,0.8657,1.0,1.0,4.83,0.2,5.0,0.0
dialled,KRAS,25,45,37.437,0.59708,0.16081,0.14898,0.1753,0.163237,0.9356,0,0.9562,0.994,1.0,4.83,0.6,5.0,0.0
dialled,KRAS,25,45,37.437,1.99884,0.39365,0.36834,0.44181,0.407517,0.98,0,0.9867,0.3,0.382,4.83,2.0,5.0,0.0
dialled,KRAS,25,45,37.437,6.01832,1.13026,1.02913,1.19886,1.122775,0.9956,0,0.9955,0.0,0.83,4.83,6.0,5.0,0.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,5.0,1.0
dialled,KRAS,25,45,37.437,0.05363,0.01969,0.01083,0.02772,,0.5956,8,0.5783,0.964,0.978,3.14,0.05,5.0,1.0
dialled,KRAS,25,45,37.437,0.20276,0.03674,0.02795,0.05944,,0.7,3,0.6723,1.0,1.0,3.14,0.2,5.0,1.0
dialled,KRAS,25,45,37.437,0.60321,0.06846,0.0491,0.10442,,0.7756,3,0.7618,0.998,1.0,3.14,0.6,5.0,1.0
dialled,KRAS,25,45,37.437,2.01002,0.16007,0.10333,0.22222,0.165389,0.8733,0,0.838,0.888,0.89,3.14,2.0,5.0,1.0
dialled,KRAS,25,45,37.437,6.03769,0.38011,0.22217,0.5054,,0.9244,1,0.8842,0.964,0.964,3.14,6.0,5.0,1.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,5.0,2.0
dialled,KRAS,25,45,37.437,0.05465,0.00844,-0.00062,0.0162,,0.54,18,0.5277,0.114,0.346,1.89,0.05,5.0,2.0
dialled,KRAS,25,45,37.437,0.2048,0.01448,0.00457,0.02986,,0.6,10,0.5578,0.38,0.432,1.89,0.2,5.0,2.0
dialled,KRAS,25,45,37.437,0.60674,0.02327,0.01278,0.03484,,0.6333,10,0.5939,0.93,0.976,1.89,0.6,5.0,2.0
dialled,KRAS,25,45,37.437,2.01647,0.02679,0.01307,0.04739,,0.6578,7,0.6403,0.964,0.99,1.89,2.0,5.0,2.0
dialled,KRAS,25,45,37.437,6.04886,0.03218,0.02542,0.06329,,0.7111,3,0.696,0.976,0.998,1.89,6.0,5.0,2.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,3.0,0.0
dialled,KRAS,25,45,37.437,0.05215,0.03166,0.02815,0.04029,,0.6778,2,0.6364,1.0,1.0,2.95,0.05,3.0,0.0
dialled,KRAS,25,45,37.437,0.1998,0.05729,0.04884,0.06452,0.053009,0.7444,0,0.8148,1.0,1.0,2.95,0.2,3.0,0.0
dialled,KRAS,25,45,37.437,0.59809,0.09054,0.08281,0.09929,0.0919,0.8022,0,0.8993,1.0,1.0,2.95,0.6,3.0,0.0
dialled,KRAS,25,45,37.437,2.00067,0.20117,0.18246,0.22658,0.204877,0.8889,0,0.9422,0.99,0.998,2.95,2.0,3.0,0.0
dialled,KRAS,25,45,37.437,6.0215,0.52669,0.50564,0.56111,0.541709,0.96,0,0.9668,0.606,0.894,2.95,6.0,3.0,0.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,3.0,1.0
dialled,KRAS,25,45,37.437,0.05414,0.02294,0.01227,0.02652,,0.5733,6,0.5684,0.746,0.97,2.3,0.05,3.0,1.0
dialled,KRAS,25,45,37.437,0.20378,0.03528,0.02482,0.05031,,0.68,4,0.6556,0.502,0.502,2.3,0.2,3.0,1.0
dialled,KRAS,25,45,37.437,0.60497,0.05501,0.0458,0.07153,,0.7333,2,0.7324,0.964,0.998,2.3,0.6,3.0,1.0
dialled,KRAS,25,45,37.437,2.01324,0.10444,0.07303,0.13958,,0.7978,1,0.8049,0.906,0.936,2.3,2.0,3.0,1.0
dialled,KRAS,25,45,37.437,6.04327,0.20065,0.15139,0.35812,0.253979,0.8489,0,0.8511,0.668,1.0,2.3,6.0,3.0,1.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,3.0,2.0
dialled,KRAS,25,45,37.437,0.05534,0.00867,0.00453,0.01444,,0.54,14,0.5243,0.208,0.378,1.74,0.05,3.0,2.0
dialled,KRAS,25,45,37.437,0.20618,0.02096,0.00799,0.02593,,0.58,12,0.5522,0.574,0.672,1.74,0.2,3.0,2.0
dialled,KRAS,25,45,37.437,0.60913,0.0158,0.00707,0.02895,,0.6133,5,0.5867,0.532,0.782,1.74,0.6,3.0,2.0
dialled,KRAS,25,45,37.437,2.02084,0.02757,0.02023,0.04365,,0.66,6,0.6311,0.898,0.914,1.74,2.0,3.0,2.0
dialled,KRAS,25,45,37.437,6.05642,0.03676,0.03011,0.05264,,0.6978,4,0.6821,0.994,1.0,1.74,6.0,3.0,2.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,2.0,0.0
dialled,KRAS,25,45,37.437,0.05259,0.02664,0.02014,0.03433,,0.6444,4,0.6241,1.0,1.0,1.98,0.05,2.0,0.0
dialled,KRAS,25,45,37.437,0.20068,0.04751,0.03554,0.04979,,0.7089,2,0.7767,1.0,1.0,1.98,0.2,2.0,0.0
dialled,KRAS,25,45,37.437,0.59961,0.06371,0.05428,0.06972,,0.7489,1,0.8478,0.944,0.996,1.98,0.6,2.0,0.0
dialled,KRAS,25,45,37.437,2.00346,0.10358,0.08999,0.11157,0.095953,0.7733,0,0.8846,0.188,0.362,1.98,2.0,2.0,0.0
dialled,KRAS,25,45,37.437,6.02632,0.21505,0.18078,0.25358,0.210207,0.8756,0,0.913,0.746,0.992,1.98,6.0,2.0,0.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,2.0,1.0
dialled,KRAS,25,45,37.437,0.0548,0.01858,0.01183,0.0273,,0.5889,8,0.5604,0.92,0.98,1.71,0.05,2.0,1.0
dialled,KRAS,25,45,37.437,0.20509,0.03468,0.01834,0.04594,,0.6689,5,0.6385,0.926,1.0,1.71,0.2,2.0,1.0
dialled,KRAS,25,45,37.437,0.60724,0.0491,0.03705,0.06795,,0.7244,2,0.7098,0.978,1.0,1.71,0.6,2.0,1.0
dialled,KRAS,25,45,37.437,2.01739,0.06943,0.04848,0.09855,,0.7556,3,0.7764,1.0,1.0,1.71,2.0,2.0,1.0
dialled,KRAS,25,45,37.437,6.05045,0.12396,0.07387,0.15289,0.153038,0.8267,0,0.8177,0.958,0.984,1.71,6.0,2.0,1.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,2.0,2.0
dialled,KRAS,25,45,37.437,0.05585,0.0093,0.00329,0.01647,,0.5444,13,0.5224,0.104,0.39,1.42,0.05,2.0,2.0
dialled,KRAS,25,45,37.437,0.20719,0.0161,0.0055,0.02249,,0.5733,13,0.5507,0.432,0.666,1.42,0.2,2.0,2.0
dialled,KRAS,25,45,37.437,0.61089,0.02211,0.01362,0.03074,,0.6111,9,0.5781,0.28,0.51,1.42,0.6,2.0,2.0
dialled,KRAS,25,45,37.437,2.02405,0.02887,0.01796,0.04003,,0.6556,6,0.6207,0.79,0.962,1.42,2.0,2.0,2.0
dialled,KRAS,25,45,37.437,6.06199,0.0364,0.02209,0.04903,,0.7067,3,0.6654,0.788,0.9,1.42,6.0,2.0,2.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,1.0,0.0
dialled,KRAS,25,45,37.437,0.04978,0.02039,0.01377,0.0298,,0.6289,6,0.5952,0.998,0.998,1.0,0.05,1.0,0.0
dialled,KRAS,25,45,37.437,0.19506,0.03371,0.02779,0.0426,,0.6867,4,0.6861,0.892,0.994,1.0,0.2,1.0,0.0
dialled,KRAS,25,45,37.437,0.58987,0.03154,0.02365,0.04834,,0.6578,5,0.729,0.822,0.882,1.0,0.6,1.0,0.0
dialled,KRAS,25,45,37.437,1.98568,0.03666,0.02321,0.0516,,0.6667,2,0.7474,0.174,0.244,1.0,2.0,1.0,0.0
dialled,KRAS,25,45,37.437,5.99553,0.04109,0.0311,0.06483,,0.6578,2,0.7515,0.01,0.08,1.0,6.0,1.0,0.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,1.0,1.0
dialled,KRAS,25,45,37.437,0.05339,0.01676,0.01009,0.02406,,0.5733,9,0.545,0.368,0.49,1.0,0.05,1.0,1.0
dialled,KRAS,25,45,37.437,0.20227,0.02283,0.01681,0.03826,,0.64,8,0.5979,0.196,0.202,1.0,0.2,1.0,1.0
dialled,KRAS,25,45,37.437,0.60236,0.03656,0.03175,0.04471,,0.6333,6,0.6537,0.956,0.966,1.0,0.6,1.0,1.0
dialled,KRAS,25,45,37.437,2.00848,0.03821,0.02703,0.0501,,0.6733,7,0.6989,0.958,0.96,1.0,2.0,1.0,1.0
dialled,KRAS,25,45,37.437,6.03502,0.04694,0.0243,0.05831,,0.6844,4,0.7254,0.846,0.954,1.0,6.0,1.0,1.0
dialled,KRAS,25,45,37.437,0.00546,0.0051,-0.00125,0.01108,,0.5044,17,0.4828,0.004,0.024,,0.0,1.0,2.0
dialled,KRAS,25,45,37.437,0.05527,0.00901,0.00221,0.01139,,0.5267,15,0.5163,0.282,0.504,1.0,0.05,1.0,2.0
dialled,KRAS,25,45,37.437,0.20604,0.01157,0.00557,0.02095,,0.5578,10,0.5388,0.484,0.676,1.0,0.2,1.0,2.0
dialled,KRAS,25,45,37.437,0.60889,0.01865,0.00938,0.03113,,0.5956,7,0.5586,0.572,0.792,1.0,0.6,1.0,2.0
dialled,KRAS,25,45,37.437,2.0204,0.01998,0.01495,0.02666,,0.6133,8,0.5896,0.678,0.824,1.0,2.0,1.0,2.0
dialled,KRAS,25,45,37.437,6.05567,0.03003,0.01575,0.03443,,0.6422,7,0.624,0.768,0.834,1.0,6.0,1.0,2.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,-1.0,0.0
dialled,KRAS,25,90,37.365,0.04887,0.04331,0.03746,0.04859,,0.7422,1,0.6601,1.0,1.0,69.99,0.05,-1.0,0.0
dialled,KRAS,25,90,37.365,0.19689,0.18694,0.17774,0.19449,0.185914,0.9956,0,0.9436,1.0,1.0,69.99,0.2,-1.0,0.0
dialled,KRAS,25,90,37.365,0.5935,0.56188,0.55806,0.57127,0.563907,1.0,0,0.9994,0.964,0.964,69.99,0.6,-1.0,0.0
dialled,KRAS,25,90,37.365,1.98522,1.82672,1.81714,1.83434,1.821868,1.0,0,1.0,0.0,0.0,69.99,2.0,-1.0,0.0
dialled,KRAS,25,90,37.365,5.96718,5.33999,5.31693,5.35485,5.325652,1.0,0,1.0,0.0,0.0,69.99,6.0,-1.0,0.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,-1.0,1.0
dialled,KRAS,25,90,37.365,0.04928,0.01468,0.00533,0.01972,,0.5611,26,0.5821,0.982,0.996,10.97,0.05,-1.0,1.0
dialled,KRAS,25,90,37.365,0.19771,0.03657,0.02578,0.05267,,0.7267,12,0.7018,1.0,1.0,10.97,0.2,-1.0,1.0
dialled,KRAS,25,90,37.365,0.59492,0.08654,0.052,0.11503,,0.8278,5,0.8066,1.0,1.0,10.97,0.6,-1.0,1.0
dialled,KRAS,25,90,37.365,1.98781,0.27506,0.18605,0.35905,0.248207,0.9089,0,0.8842,1.0,1.0,10.97,2.0,-1.0,1.0
dialled,KRAS,25,90,37.365,5.97166,0.86524,0.53329,1.10069,0.702381,0.96,0,0.9356,1.0,1.0,10.97,6.0,-1.0,1.0
dialled,KRAS,25,90,37.365,0.00059,-0.00523,-0.01043,4e-05,,0.4489,54,0.4791,0.0,0.0,,0.0,-1.0,2.0
