perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"CDKN2AIPNL",False,False,False,-33.5944,961.668
"CDKN3",False,False,False,689.216,2858.27
"CDON",True,False,False,74.5175,931.562
"CDR2",False,False,False,-85.4284,597.914
"CDR2L",False,False,False,57.4484,935.889
"CDS2",False,False,False,-239.832,296.151
"CDX1",True,False,False,80.1238,1001.43
"CDY1",False,False,False,173.142,1340.74
"CDY2A",False,False,False,-124.125,450.215
"CDYL",True,False,False,154.051,840.487
"CEL",True,False,False,130.387,936.926
"CELF3",False,False,False,-39.46,720.002
"CEND1",True,False,False,-135.998,581.318
"CENPU",False,False,False,139.619,650.014
"CENPVL1",False,False,False,9.58473,587.845
"CEP104",False,False,False,116.948,1284.28
"CEP170",True,False,False,-214.995,476.901
"CEP170B",False,False,False,-195.272,859.796
"CEP19",True,False,False,-222.902,420.143
"CEP43",True,False,False,-145.906,363.742
"CEP72",True,False,False,-213.812,326.313
"CERS2",False,False,False,-52.2174,1341.76
"CERS3",True,False,False,67.9361,2229.41
"CES3",True,False,False,-156.935,657.36
"CFAP126",True,False,False,160.709,944.092
"CFAP157",False,False,False,-92.0006,759.114
"CFP",True,False,False,-193.245,588.876
"CHAMP1",False,False,False,-135.991,623.134
"CHCHD3",False,False,False,178.919,1362.43
"CHCHD5",False,False,False,316.878,1671.05
"CHD2",True,False,False,-155.703,511.17
"CHD5",False,False,False,258.667,1801.41
"CHEK2",False,False,False,-94.113,846.968
"CHML",False,False,False,131.869,1393.88
"CHMP1A",False,False,False,-56.1109,694.906
"CHMP1B",False,False,False,68.2284,1152.63
"CHMP4B",False,False,False,299.396,1195.54
"CHP2",False,False,False,70.8104,1158.67
"CHPF",False,False,False,138.741,1659.56
"CHRAC1",False,False,False,-4.76284,1046.67
"CHRD",True,False,False,-244.522,447.009
"CHRNA10",False,False,False,-231.04,422.099
"CHRNB1",True,False,False,-79.2953,659.363
"CHRNB2",True,False,False,128.121,1168.99
