perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"volasertib|0.05",True,False,False,124.289,562.6
"volasertib|0.5",True,False,False,1051.41,2020.95
"volasertib|5.0",True,False,False,131.553,992.13
"voriconazole|0.05",True,False,False,196.871,697.107
"voriconazole|0.5",True,False,False,88.4388,809.407
"voriconazole|5.0",True,False,False,276.071,764.986
"vortioxetine|0.05",True,False,False,430.441,1373.27
"vortioxetine|0.5",True,False,False,228.273,800.587
"vortioxetine|5.0",True,False,False,363.712,853.463
"xrk3f2|0.05",True,False,False,60.0479,358.948
"xrk3f2|0.5",True,False,False,-61.4588,272.425
"xrk3f2|5.0",True,False,False,256.889,1021.03
"zileuton|0.05",True,False,False,354.533,702.14
"zileuton|0.5",True,False,False,23.0508,248.979
"zileuton|5.0",True,False,False,449.794,941.768
"γ-oryzanol|0.05",True,False,False,81.2697,356.876
"γ-oryzanol|0.5",True,False,False,139.063,455.603
"γ-oryzanol|5.0",False,False,False,95.5022,764.404
