perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"FIBCD1",False,False,False,1775.77,15752
"FKBP10",False,False,False,1730.37,15768
"FLG",False,False,False,-1538.18,7682.08
"FLRT1",False,False,False,-573.299,8809.81
"FLVCR1",False,False,False,-488.8,2850.9
"FMC1",False,False,False,-485.2,9015.56
"FN3K",False,False,False,693.414,12684.3
"FNDC4",False,False,False,685.1,12368
"FOXD4L1",False,False,False,-93.3877,10321.7
"FOXJ1",False,False,False,-1533.32,7332.94
"FOXJ3",False,False,False,3131,19739.4
"FRAT1",False,False,False,4931.22,23195
"FREM1",False,False,False,-1146.93,6029.13
"FRMD4A",False,False,False,3079.76,21087.3
"FRMD5",False,False,False,2494.14,10523.2
"FSD2",False,False,False,707.631,18872.8
"FSTL5",False,False,False,598.544,6113.01
"FTH1",False,False,False,206.341,8878.72
"FTMT",False,False,False,-547.361,4548.46
"FUBP3",False,False,False,3350.03,17876.7
"FUZ",False,False,False,-441.763,6871.51
"FXYD2",False,False,False,1965.28,14423.8
"FZD1",False,False,False,-877.88,8033.78
"FZD2",False,False,False,2842.69,21121.2
"G0S2",False,False,False,315.309,11531.3
"G2E3",False,False,False,-209.751,7949.4
"GABRP",False,False,False,549.141,18221.1
"GADD45A",False,False,False,447.3,8742.09
"GADD45GIP1",False,False,False,1548.24,14320.1
"GANC",False,False,False,1084.35,11429.7
"GAREM2",False,False,False,-1565.48,7664.49
"GARIN2",False,False,False,-216.459,11811.5
"GAS8",False,False,False,2961.76,20840.5
"GBA3",False,False,False,624.637,14340.5
"GBP4",False,False,False,357.419,9178.3
"GCH1",False,False,False,-596.134,16321
"GCNT7",False,False,False,-773.178,11110.5
"GCSAM",False,False,False,-1793.86,9381.2
"GDAP1",False,False,False,1753.08,14065
"GDPD3",False,False,False,3483.51,9442.69
"GEN1",False,False,False,644.965,11819.2
"GHDC",False,False,False,-237.987,11676.4
"GJB6",False,False,False,-426.47,9825.7
"GJC3",False,False,False,888.053,11208.7
"GJD4",False,False,False,1532.14,11603.7
"GLRX5",False,False,False,-1886.02,7025.25
"GLUL",False,False,False,-2000.21,5419.97
"GLYATL1",False,False,False,2492.82,15274.3
"GNAT1",False,False,False,891.846,15133.7
"GNG4",False,False,False,2028.17,23337
"GNMT",False,False,False,-2178.44,8801.13
"GOT1L1",False,False,False,1424.12,15167.7
"GPATCH2",False,False,False,-300.212,11100.4
"GPATCH3",False,False,False,-2669.66,5879.97
"GPBP1",False,False,False,-805.215,7949.42
"GPHA2",False,False,False,-734.866,10320.5
"GPHN",False,False,False,-1555.77,7361.55
"GPR137B",False,False,False,1364,14386.1
"GPR146",False,False,False,206.091,17753.4
"GPR19",False,False,False,-803.361,11979.3
"GPR21",False,False,False,-969.313,10953.8
"GPR31",False,False,False,2723.13,13030.9
"GPR33",False,False,False,-2426.83,9788.29
"GPR82",False,False,False,-194.456,12341.8
"GPR88",False,False,False,3340.66,16582
"GPT",False,False,False,-1236.87,6081.35
"GRAP",False,False,False,722.927,12394.6
"GRM4",False,False,False,-1250.54,10394.6
"GSAP",False,False,False,1738.52,16204.8
"GTF2E1",False,False,False,373.458,5772.9
"GTF2IRD1",False,False,False,-349.597,7999.11
"GTF3C2",False,False,False,2390.94,19868.4
"GUCY2C",False,False,False,2554.28,18550.5
"GUK1",False,False,False,-901.152,12664.9
"GYS2",False,False,False,4278.72,25833.1
"H2AC17",False,False,False,-2099.47,3446.2
"H2BC11",False,False,False,-2301.82,6651.42
"H3-5",False,False,False,173.56,8872.43
"H4C7",False,False,False,-1698.11,9085.88
