perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"FBXW8",True,False,False,-26.0344,1177.37
"FDX2",False,False,False,116.709,1048.36
"FEM1C",False,False,False,-74.6948,888.78
"FERMT1",True,False,False,-149.839,590.835
"FEZF1",False,False,False,220.765,1097.96
"FEZF2",False,False,False,-4.58067,835.542
"FGD5",False,False,False,488.7,2061.3
"FHOD1",False,False,False,77.5879,777.892
"FLOT1",False,False,False,44.7308,1112.2
"FLOT2",False,False,False,-133.093,423.314
"FLT4",False,False,False,-175.635,361.566
"FMR1",False,False,False,178.121,1907.52
"FNDC10",False,False,False,81.6365,1637.39
"FNDC4",False,False,False,-197.846,661.509
"FOS",False,False,False,321.874,1469.62
"FOXD3",False,False,False,204.302,1277.9
"FOXD4L3",False,False,False,-10.5499,527.445
"FOXD4L5",True,False,False,199.384,1138.92
"FOXD4L6",True,False,False,-68.6439,1061.81
"FOXE1",False,False,False,-190.546,337.117
"FOXN2",True,False,False,-37.6229,906.044
"FOXN3",False,False,False,-102.975,633.219
"FOXO3B",False,False,False,-86.2199,731.328
"FOXR1",False,False,False,9.49991,1618.78
"FSBP",False,False,False,64.1399,1248.28
"FSCN1",False,False,False,87.0549,992.479
"FST",False,False,False,-13.6641,530.559
"FTO",False,False,False,-169.109,1097.26
"FTSJ1",False,False,False,33.5824,736.53
"FURIN",False,False,False,98.1604,1331.08
"FUS",False,False,False,130.018,1524.52
"FXR1",False,False,False,41.6796,1094.24
"FXYD5",False,False,False,-20.0002,615.151
"FZD3",True,False,False,-265.218,282.001
"FZD6",False,False,False,-107.949,1004.31
"FZD7",True,False,False,38.8757,834.083
"G6PD",False,False,False,-86.1642,1000.16
"GABRB3",False,False,False,397.474,1381.66
"GABRE",True,False,False,-155.035,516.341
"GABRG1",False,False,False,-122.172,521.356
"GALM",False,False,False,-154.303,537.198
"GALR2",True,False,False,-108.294,690.735
"GATA6",False,False,False,-89.0356,723.914
"GATAD2A",False,False,False,-83.7676,962.168
"GCM2",False,False,False,-112.777,668.81
"GCSAM",True,False,False,-258.487,278.193
"GEMIN4",False,False,False,298.423,1451.73
"GFPT2",False,False,False,-112.084,810.24
"GGA3",False,False,False,92.46,1245.54
"GGH",False,False,False,87.9252,1041.84
"GGNBP2",False,False,False,-189.554,568.936
"GID8",False,False,False,63.7586,881.737
"GIPC1",False,False,False,2.08954,907.878
"GIT1",False,False,False,451.08,1724.93
"GLA",True,False,False,88.1742,940.27
"GLB1L",True,False,False,-34.9778,695.216
"GLDC",True,False,False,363.26,1377.61
"GLRX5",True,False,False,431.466,2897.52
"GLS2",True,False,False,139.649,1570.98
"GM2A",False,False,False,-39.8929,742.43
"GMPS",True,False,False,-141.715,824.533
"GNG11",False,False,False,-185.715,787.759
"GNG13",True,False,False,161.491,1246.4
"GNG4",True,False,False,-73.2557,904.616
"GORAB",True,False,False,93.3997,1368.09
"GORASP2",True,False,False,-1.52788,1322.06
"GPAM",False,False,False,234.974,1758.04
"GPC3",False,False,False,-117.32,649.723
"GPHA2",False,False,False,-134.101,458.001
"GPM6B",True,False,False,-117.483,809.14
"GPR143",False,False,False,-147.002,464.195
"GPR19",True,False,False,-40.966,716.542
"GPR37",False,False,False,12.9172,1089.82
"GPX7",False,False,False,-24.5142,840.542
"GRHL3",False,False,False,-81.5467,569.945
"GRK6",False,False,False,100.919,1544.12
"GSTK1",False,False,False,61.7994,1094.23
"GSX2",False,False,False,115.573,774.059
"GTF2IRD2B",True,False,False,-120.718,314.857
"GTPBP3",False,False,False,3.25131,929.904
"GUSB",False,False,False,-73.5085,528.503
"H1-0",True,False,False,19.7003,549.685
"H1-5",False,False,False,51.0548,990.995
"H2AC18",False,False,False,-32.7246,748.728
"H2AC20",False,False,False,15.3633,1112.57
"H2AC8",False,False,False,-6.8695,1073.1
"H2AZ2",False,False,False,-120.048,330.528
"H2BC12L",True,False,False,-50.1068,762.273
"H2BC6",False,False,False,-18.7996,719.378
"H2BW1",True,False,False,-63.5823,924.322
"H3-3A",False,False,False,-8.80056,649.14
"H3-7",True,False,False,-54.1881,786.023
"H3C10",True,False,False,-208.64,380.551
"H3C12",False,False,False,-123.138,587.852
"H3C2",True,False,False,5.33115,796.303
"H3C7",False,False,False,389.659,1690.33
"H3C8",True,False,False,-47.7602,572.302
"H4C1",False,False,False,-150.189,597.238
"H4C14",False,False,False,3.66894,1071.96
"H4C6",False,False,False,-87.8628,697.448
"HADHB",False,False,False,-205.315,386.718
"HAGH",False,False,False,-76.9222,604.634
"HAGHL",True,False,False,18.6665,582.925
"HARBI1",False,False,False,-59.9667,813.127
"HCCS",True,False,False,528.15,957.961
"HCFC2",False,False,False,29.8963,1154.94
"HDHD5",False,False,False,122.573,1453.26
"HERC2",True,False,False,-36.1596,1082.47
"HEYL",True,False,False,-232.99,622.689
"HFE",True,False,False,-68.9178,1008.35
"HGH1",False,False,False,106.069,667.282
"HIF3A",True,False,False,114.278,1531.49
"HIGD2A",False,False,False,-49.7482,818.687
"HK1",False,False,False,-92.1704,551.854
"HLA-C",False,False,False,110.162,1387.7
"HLCS",True,False,False,15.6011,836.983
"HLF",False,False,False,300.8,1084.55
"HM13",False,False,False,-163.638,403.982
"HMCN2",False,False,False,-100.682,777.289
"HMG20B",False,False,False,-70.0334,859.212
"HMGB1",True,False,False,-28.0544,678.718
"HMGB1P1",False,False,False,134.508,1252.53
"HMGB4",True,False,False,28.5413,1184.03
"HMGN1",False,False,False,-112.856,596.368
"HMGN3",True,False,False,-62.0109,605.507
"HMOX2",False,False,False,-116.831,599.485
"HMX2",False,False,False,-4.53941,1010.38
"HNF1B",False,False,False,236.682,1234.66
"HNF4A",False,False,False,171.271,1959.47
"HNRNPA2B1",True,False,False,180.033,1187.79
"HNRNPA3",False,False,False,258.417,1305.54
"HNRNPDL",True,False,False,176.837,1988.56
"HNRNPLL",True,False,False,-112.176,624.704
"HOMEZ",False,False,False,-34.824,744.409
"HOXA2",False,False,False,-83.0486,602.169
"HOXA7",False,False,False,-53.3969,793.609
"HOXB8",False,False,False,49.8036,716.534
"HOXC11",False,False,False,180.459,994.743
"HOXC12",False,False,False,-241.798,540.357
"HOXD12",True,False,False,19.7047,964.489
"HOXD8",False,False,False,-33.8996,577.107
"HPS3",False,False,False,7.2421,819.551
"HPS6",True,False,False,-122.265,836.666
"HRH3",False,False,False,-57.3776,907.838
"HS6ST1",False,False,False,373.592,1491.42
"HSF4",False,False,False,110.229,1355.54
"HSFY1",True,False,False,-113.836,755.575
"HSPA12B",False,False,False,-34.7434,985.487
"HSPA1B",False,False,False,267.578,2172.74
"HTATIP2",False,False,False,115.653,1182.98
"HUWE1",True,False,False,-20.7127,819.876
"HYAL2",False,False,False,19.0046,955.005
"IBTK",False,False,False,-95.1625,625.623
"IDE",True,False,False,34.832,923.939
"IDH3A",True,False,False,-201.685,360.757
"IER2",False,False,False,639.137,1506.74
"IFI16",False,False,False,228.296,1594.42
"IFI30",False,False,False,355.567,1385.22
"IFIH1",False,False,False,205.694,987.705
"IGFBP1",True,False,False,-15.5374,703.633
"IKZF4",False,False,False,-77.9188,733.592
"IL11",True,False,False,-259.63,564.172
"ILKAP",True,False,False,-63.8884,719.35
"ILVBL",False,False,False,-202.631,415.087
"INAFM1",False,False,False,241.974,1478.39
"INAFM2",True,False,False,-70.4763,1117.23
"INMT",True,False,False,-58.8291,939.233
"IP6K1",False,False,False,-94.555,791.389
"IRF3",False,False,False,-12.6056,1266.45
"IRX3",False,False,False,-160.091,640.593
"IRX5",False,False,False,78.7468,1075.77
"ISL1",False,False,False,188.253,2225.16
"ITGA2B",True,False,False,-85.2262,692.806
"ITGB4",True,False,False,-241.494,405.393
"ITGB5",True,False,False,-74.1963,642.45
"ITM2C",True,False,False,18.6745,1298.4
"ITPRIP",True,False,False,27.3394,796.73
"ITPRIPL1",False,False,False,395.581,2167.32
"IVD",False,False,False,-107.136,451.097
"JMJD1C",True,False,False,-171.161,508.232
"JMJD7",False,False,False,-45.5625,973.158
"JMJD8",False,False,False,131.271,926.285
"JTB",False,False,False,320.959,1598.8
"KAT2A",True,False,False,573.111,1226.83
"KAT2B",True,False,False,65.2324,814.483
"KAT6B",False,False,False,-43.7096,576.893
"KBTBD8",False,False,False,82.8902,708.008
"KCNA6",False,False,False,111.436,902.024
"KCNC4",True,False,False,-111.11,503.547
"KCNE5",False,False,False,348.854,943.852
"KCNIP3",False,False,False,-1.53515,597.483
"KCNS1",False,False,False,-160.906,339.78
"KCTD19",False,False,False,-163.972,562.588
"KCTD6",False,False,False,245.917,1169.23
"KDELR1",False,False,False,285.453,1127.31
"KDM4B",False,False,False,-63.6835,1113.83
"KDM4F",False,False,False,253.849,2122.91
"KDM5A",True,False,False,-40.6869,636.378
"KHDC4",True,False,False,290.035,1289.55
"KIAA0232",False,False,False,-2.7036,384.222
"KIAA1586",False,False,False,-198.171,683.822
"KIF11",False,False,False,353.085,1681.02
"KIF22",False,False,False,-48.223,816.063
"KIF3C",False,False,False,-173.927,589.727
"KIF4B",False,False,False,28.0001,723.49
"KIF7",False,False,False,28.869,1351.39
"KISS1R",True,False,False,-37.8163,779.613
"KLF12",True,False,False,-91.3105,1278.89
"KLF2",True,False,False,-43.8989,655.336
"KLF5",False,False,False,209.434,1055.59
"KLF8",False,False,False,-84.9835,547.936
"KLHDC10",False,False,False,45.8318,1024.96
"KLHL17",True,False,False,23.6608,1342.63
"KLHL21",True,False,False,-95.3615,676.784
"KLHL31",False,False,False,7.70859,1301.03
"KLHL36",False,False,False,692.033,2865.44
"KLK6",False,False,False,-213.216,435.204
"KMT2D",False,False,False,-115.314,734.756
"KMT2E",True,False,False,-14.6426,977.304
"KMT5C",True,False,False,-155.242,426.087
"KPNA1",False,False,False,-83.7027,911.482
"KPNA3",False,False,False,-60.6968,809.503
"KRT8",False,False,False,82.2621,996.638
"L2HGDH",False,False,False,-148.87,534.934
"L3MBTL1",False,False,False,52.4535,878.543
"L3MBTL2",False,False,False,54.4274,910.244
"LAMC3",True,False,False,-10.9944,555.335
"LANCL1",True,False,False,-33.9388,741.18
"LAP3",False,False,False,39.955,718.822
"LAPTM4B",False,False,False,24.3762,1115.12
"LASP1",False,False,False,603.204,2017.68
"LASP1NB",True,False,False,-102.47,523.754
"LBHD1",False,False,False,84.2125,2014.08
"LCOR",True,False,False,236.733,1971.31
"LCORL",False,False,False,-45.5718,576.737
"LDAF1",False,False,False,4.22152,1267.96
"LEMD3",False,False,False,-56.2153,518.679
"LGALSL",False,False,False,-311.575,234.896
"LGMN",False,False,False,61.8559,991.674
"LIG1",False,False,False,-109.648,872.348
"LIMA1",False,False,False,-78.055,561.887
"LIN28A",False,False,False,115.588,1164.36
